timestamp,voltage,temperature,current,soc
2026-03-31T21:33:29.921923,20015,25,232,80
2026-03-31T21:33:32.515819,20014,25,232,80
2026-03-31T21:33:35.168190,20013,25,232,80
2026-03-31T21:33:37.763116,20013,25,232,80
2026-03-31T21:33:40.393567,20013,25,232,80
2026-03-31T21:33:42.988025,20014,25,232,80
2026-03-31T21:33:45.637326,20013,25,232,80
2026-03-31T21:33:48.240611,20013,25,232,80
2026-03-31T21:33:50.897520,20014,25,232,80
2026-03-31T21:33:53.495061,20012,25,232,80
2026-03-31T21:33:56.150661,20013,25,232,80
2026-03-31T21:33:58.748131,20013,25,232,80
2026-03-31T21:34:01.374759,20012,25,231,79
2026-03-31T21:34:03.971100,20014,25,232,79
2026-03-31T21:34:06.624631,20012,25,232,79
2026-03-31T21:34:09.221031,20010,25,232,79
2026-03-31T21:34:11.866775,20011,25,232,79
2026-03-31T21:34:14.468884,20011,25,232,79
2026-03-31T21:34:17.125145,20012,25,232,79
2026-03-31T21:34:19.722445,20011,25,232,79
2026-03-31T21:34:22.366744,20011,25,232,79
2026-03-31T21:34:24.966159,20010,25,232,79
2026-03-31T21:34:27.618860,20012,25,232,79
2026-03-31T21:34:30.216742,20011,25,231,79
2026-03-31T21:34:32.870989,20011,25,231,79
2026-03-31T21:34:35.469422,20009,25,232,79
2026-03-31T21:34:38.101854,20011,25,232,79
2026-03-31T21:34:40.700028,20010,25,232,79
2026-03-31T21:34:43.355303,20010,25,232,79
2026-03-31T21:34:45.953856,20010,25,231,79
2026-03-31T21:34:48.605012,20010,25,232,79
2026-03-31T21:34:51.210673,20010,25,231,79
2026-03-31T21:34:53.866241,20009,25,231,79
2026-03-31T21:34:56.466010,20010,25,231,79
2026-03-31T21:34:59.121235,20009,25,231,79
2026-03-31T21:35:01.721858,20008,25,231,79
2026-03-31T21:35:04.382744,20009,25,231,79
2026-03-31T21:35:06.988496,20008,25,231,79
2026-03-31T21:35:09.644853,20008,25,231,79
2026-03-31T21:35:12.246097,20008,25,232,79
2026-03-31T21:35:14.909841,20007,25,231,79
2026-03-31T21:35:17.510774,20009,25,232,79
