timestamp,voltage,temperature,current,soc
2026-03-31T20:08:51.528976,20261,25,0,85
2026-03-31T20:08:54.212568,20262,25,0,85
2026-03-31T20:08:56.824643,20261,25,0,85
2026-03-31T20:08:59.470863,20262,25,0,85
2026-03-31T20:09:02.079677,20261,25,0,85
2026-03-31T20:09:04.760708,20262,25,0,85
2026-03-31T20:09:07.369727,20261,25,0,85
2026-03-31T20:09:10.037324,20262,25,0,85
2026-03-31T20:09:12.646534,20263,25,0,85
2026-03-31T20:09:15.326957,20262,25,0,85
2026-03-31T20:09:17.936388,20262,25,0,85
2026-03-31T20:09:20.628596,20260,25,0,85
2026-03-31T20:09:23.238200,20261,25,0,85
2026-03-31T20:09:25.924262,20261,25,0,85
2026-03-31T20:09:28.538501,20261,25,0,85
2026-03-31T20:09:31.222270,20262,25,0,85
2026-03-31T20:09:33.832987,20262,25,0,85
2026-03-31T20:09:36.488858,20261,25,0,85
2026-03-31T20:09:39.104383,20262,25,0,85
2026-03-31T20:09:41.789810,20262,25,0,85
2026-03-31T20:09:44.401396,20262,25,0,85
2026-03-31T20:09:47.088009,20262,25,0,85
2026-03-31T20:09:49.699716,20261,25,0,85
2026-03-31T20:09:52.387482,20262,25,0,85
2026-03-31T20:09:54.999708,20263,25,0,85
2026-03-31T20:09:57.657333,20262,25,0,85
2026-03-31T20:10:00.270954,20261,25,0,85
2026-03-31T20:10:02.955646,20262,25,0,85
2026-03-31T20:10:05.568243,20261,25,0,85
2026-03-31T20:10:08.245044,20262,25,0,85
2026-03-31T20:10:10.857855,20262,25,0,85
2026-03-31T20:10:13.538592,20260,25,0,85
2026-03-31T20:10:16.156679,20261,25,0,85
2026-03-31T20:10:18.842404,20261,25,0,85
2026-03-31T20:10:21.455782,20263,25,0,85
2026-03-31T20:10:24.141663,20261,25,0,85
2026-03-31T20:10:26.755427,20262,25,0,85
2026-03-31T20:10:29.423155,20262,25,0,85
2026-03-31T20:10:32.038480,20263,25,0,85
2026-03-31T20:10:34.720319,20262,25,0,85
2026-03-31T20:10:37.336068,20263,25,0,85
2026-03-31T20:10:40.024212,20262,25,0,85
2026-03-31T20:10:42.639665,20261,25,0,85
2026-03-31T20:10:45.337211,20261,25,0,85
2026-03-31T20:10:47.953157,20261,25,0,85
2026-03-31T20:10:50.645280,20262,25,0,85
2026-03-31T20:10:53.261571,20261,25,0,85
2026-03-31T20:10:55.957422,20261,25,0,85
2026-03-31T20:10:58.574370,20262,25,0,85
2026-03-31T20:11:01.268965,20262,25,0,85
2026-03-31T20:11:03.885610,20263,25,0,85
2026-03-31T20:11:06.554601,20260,25,1,85
2026-03-31T20:11:09.177303,20263,25,1,85
2026-03-31T20:11:11.851031,20261,25,0,85
2026-03-31T20:11:14.469178,20261,25,1,85
2026-03-31T20:11:17.150776,20262,25,1,85
2026-03-31T20:11:19.767958,20262,25,1,85
2026-03-31T20:11:22.455576,20261,25,1,85
2026-03-31T20:11:25.074004,20262,25,1,85
2026-03-31T20:11:27.762975,20261,25,1,85
2026-03-31T20:11:30.382425,20261,25,1,85
2026-03-31T20:11:33.098916,20261,25,1,85
2026-03-31T20:11:35.718568,20261,25,0,85
2026-03-31T20:11:38.405532,20262,25,0,85
2026-03-31T20:11:41.024338,20262,25,0,85
2026-03-31T20:11:43.715363,20261,25,0,85
2026-03-31T20:11:46.336560,20262,25,1,85
2026-03-31T20:11:49.026950,20262,25,0,85
2026-03-31T20:11:51.646689,20261,25,0,85
2026-03-31T20:11:54.335513,20261,25,0,85
2026-03-31T20:11:56.956136,20260,25,0,85
2026-03-31T20:11:59.646987,20262,25,0,85
2026-03-31T20:12:02.268195,20261,25,0,85
2026-03-31T20:12:04.952729,20264,25,0,85
2026-03-31T20:12:07.574609,20262,25,0,85
2026-03-31T20:12:10.254859,20261,25,0,85
2026-03-31T20:12:12.876368,20261,25,0,85
2026-03-31T20:12:15.556050,20261,25,0,85
2026-03-31T20:12:18.176543,20262,25,0,85
2026-03-31T20:12:20.864225,20262,25,1,85
2026-03-31T20:12:23.486757,20261,25,1,85
2026-03-31T20:12:26.183362,20263,25,1,85
